week;day;time;config_id;QTD_CTR;QTD_ASS;MOV;SECT_CONFIG
6;14/06/2024;00:00:00;"5.2.4";5;4;33;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:01:00;"5.2.4";5;4;33;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:02:00;"5.2.4";5;4;36;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:03:00;"5.2.4";5;4;34;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:04:00;"5.2.4";5;4;32;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:05:00;"5.2.4";5;4;34;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:06:00;"5.2.4";5;4;31;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:07:00;"5.2.4";5;4;32;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:08:00;"5.2.4";5;4;32;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:09:00;"5.2.4";5;4;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:10:00;"5.2.4";5;4;31;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:11:00;"5.2.4";5;4;31;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:12:00;"5.2.4";5;4;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:13:00;"5.2.4";5;4;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:14:00;"5.2.4";5;4;29;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:15:00;"5.2.4";5;4;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:16:00;"5.2.4";5;4;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:17:00;"5.2.4";5;4;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:18:00;"5.2.4";5;4;31;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:19:00;"5.2.4";5;4;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:20:00;"5.2.4";5;4;29;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:21:00;"5.2.4";5;4;29;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:22:00;"5.2.4";5;4;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:23:00;"5.2.3";5;3;27;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:24:00;"5.2.3";5;3;27;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:25:00;"5.2.3";5;3;27;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:26:00;"5.2.3";5;3;29;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:27:00;"5.2.3";5;3;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:28:00;"5.2.3";5;3;27;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:29:00;"5.2.3";5;3;27;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:30:00;"5.2.3";5;3;27;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:31:00;"4.6.2";4;2;27;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:32:00;"4.6.2";4;2;27;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:33:00;"4.6.2";4;2;23;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:34:00;"4.6.2";4;2;22;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:35:00;"4.6.2";4;2;21;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:36:00;"4.6.2";4;2;21;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:37:00;"4.6.2";4;2;23;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:38:00;"4.6.2";4;2;23;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:39:00;"4.6.2";4;2;23;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:40:00;"4.6.2";4;2;22;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:41:00;"4.6.2";4;2;21;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:42:00;"4.6.2";4;2;22;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:43:00;"4.6.2";4;2;22;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:44:00;"4.6.2";4;2;22;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:45:00;"4.6.2";4;2;21;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:46:00;"4.6.2";4;2;21;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:47:00;"4.6.2";4;2;21;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:48:00;"4.6.2";4;2;20;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:49:00;"4.6.2";4;2;19;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:50:00;"4.6.2";4;2;21;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:51:00;"4.6.2";4;2;20;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:52:00;"4.6.2";4;2;19;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:53:00;"4.6.2";4;2;19;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:54:00;"4.6.2";4;2;19;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:55:00;"4.6.2";4;2;19;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:56:00;"4.6.2";4;2;19;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:57:00;"4.6.2";4;2;18;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:58:00;"4.6.2";4;2;19;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;00:59:00;"4.6.2";4;2;19;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:00:00;"4.6.2";4;2;23;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:01:00;"4.6.2";4;2;23;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:02:00;"4.6.2";4;2;23;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:03:00;"4.6.2";4;2;24;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:04:00;"4.6.2";4;2;25;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:05:00;"4.6.2";4;2;25;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:06:00;"4.6.2";4;2;27;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:07:00;"4.6.2";4;2;26;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:08:00;"4.6.2";4;2;23;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:09:00;"4.6.2";4;2;24;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:10:00;"4.6.2";4;2;24;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:11:00;"4.6.2";4;2;24;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:12:00;"4.6.2";4;2;23;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:13:00;"4.6.2";4;2;22;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:14:00;"4.6.2";4;2;23;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:15:00;"4.6.2";4;2;26;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:16:00;"4.6.2";4;2;26;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:17:00;"4.6.2";4;2;26;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:18:00;"4.6.2";4;2;26;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:19:00;"4.6.2";4;2;26;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:20:00;"4.6.2";4;2;27;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:21:00;"4.6.2";4;2;27;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:22:00;"4.6.2";4;2;27;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:23:00;"4.6.2";4;2;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:24:00;"4.6.2";4;2;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:25:00;"4.6.2";4;2;31;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:26:00;"4.6.2";4;2;31;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:27:00;"4.6.2";4;2;32;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:28:00;"4.6.2";4;2;32;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:29:00;"4.6.2";4;2;32;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:30:00;"4.6.2";4;2;32;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:31:00;"4.6.2";4;2;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:32:00;"4.6.2";4;2;34;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:33:00;"4.6.2";4;2;34;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:34:00;"4.6.2";4;2;34;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:35:00;"4.6.2";4;2;34;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:36:00;"4.6.2";4;2;33;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:37:00;"4.6.2";4;2;33;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:38:00;"4.6.2";4;2;32;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:39:00;"4.6.2";4;2;31;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:40:00;"4.6.2";4;2;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:41:00;"4.6.2";4;2;29;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:42:00;"4.6.2";4;2;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:43:00;"4.6.2";4;2;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:44:00;"4.6.2";4;2;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:45:00;"4.6.2";4;2;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:46:00;"4.6.2";4;2;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:47:00;"4.6.3";4;3;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:48:00;"4.6.3";4;3;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:49:00;"4.6.3";4;3;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:50:00;"4.6.3";4;3;29;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:51:00;"4.6.3";4;3;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:52:00;"4.6.3";4;3;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:53:00;"4.6.3";4;3;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:54:00;"4.6.3";4;3;29;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:55:00;"4.6.3";4;3;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:56:00;"4.6.3";4;3;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:57:00;"4.6.3";4;3;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:58:00;"4.6.3";4;3;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;01:59:00;"4.6.3";4;3;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:00:00;"4.6.3";4;3;26;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:01:00;"4.6.3";4;3;26;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:02:00;"4.6.3";4;3;25;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:03:00;"4.6.3";4;3;24;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:04:00;"4.6.3";4;3;24;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:05:00;"4.6.3";4;3;25;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:06:00;"4.6.3";4;3;26;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:07:00;"4.6.3";4;3;25;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:08:00;"4.6.3";4;3;24;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:09:00;"4.6.3";4;3;23;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:10:00;"4.6.3";4;3;22;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:11:00;"4.6.3";4;3;22;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:12:00;"3.2.2";3;2;20;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:13:00;"3.2.2";3;2;20;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:14:00;"3.2.3";3;3;20;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:15:00;"3.2.3";3;3;20;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:16:00;"3.2.3";3;3;20;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:17:00;"3.2.3";3;3;20;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:18:00;"3.2.3";3;3;19;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:19:00;"3.2.3";3;3;19;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:20:00;"3.2.3";3;3;18;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:21:00;"3.2.3";3;3;17;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:22:00;"3.2.3";3;3;17;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:23:00;"3.2.2";3;2;17;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:24:00;"3.2.2";3;2;18;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:25:00;"3.2.2";3;2;18;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:26:00;"3.2.2";3;2;18;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:27:00;"3.2.2";3;2;21;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:28:00;"3.2.2";3;2;21;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:29:00;"3.2.2";3;2;20;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:30:00;"3.2.2";3;2;21;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:31:00;"3.2.2";3;2;22;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:32:00;"3.2.2";3;2;24;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:33:00;"3.2.2";3;2;24;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:34:00;"3.2.2";3;2;24;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:35:00;"3.2.2";3;2;25;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
